loan_num,request_id,lender_id,supplier_id,borrower_id,amount,age renge,status,sector,monthly house income,work status,number of employees at home,seniority of work,education,owned apartment,mortgage,ind_default
4094309,42853792,274620,41454513,563451692,18000,50+,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
6900718,39476711,617759,19740348,829081424,60750,30-39,single,Real Estate,"12,001-19,000",self-employed,1,0-3,high school,home owner,mortgage,no
3762188,42158510,813108,65299709,934954908,100000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
4542071,73002850,278253,33185358,120964942,15884,18-29,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
4569860,39265259,449605,25636481,405113921,67000,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
7530548,12203609,727088,67894800,953830928,27275,30-39,married,Transportation,"19,001-30,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
4584529,89191024,137100,70903466,426826792,9000,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
5231551,73312604,885189,32048864,396824404,43000,40-49,divorced,Banking & Capital Market,"12,001-19,000",retired,1,0-3,no education,home owner,mortgage,no
3585782,88134086,961987,50535555,226079143,75000,18-29,married,Real Estate,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
3449806,53636856,100318,56725105,875756178,99206,30-39,single,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,mortgage,no
5366247,58390582,150113,97246102,480623322,10763,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,master's degree,not home owner,not mortgage,no
1990978,21367404,417194,87534645,825918575,21048,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,2,5+,high school,home owner,mortgage,no
2694583,82092083,684885,83383127,221797928,7174,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
9084900,59967046,963733,85058724,843135148,25620,18-29,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
1296810,76213904,639725,15641091,459396965,25630,18-29,single,Real Estate,"19,001-30,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
5687085,11903662,345008,75030653,605256648,10320,30-39,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
5446413,53539134,826132,64108069,392560606,65975,40-49,single,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
7804939,19579416,559499,61228854,163130349,20268,40-49,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
1618013,73514958,775244,56637669,237896118,22547,30-39,widower,Banking & Capital Market,"12,001-19,000",self-employed,1,5+,high school,home owner,not mortgage,no
9252050,85455289,116049,19680526,490527314,6661,40-49,married,Energy & Electricity,"19,001-30,000",retired,1,5+,Bachelor's degree,home owner,not mortgage,no
4591951,92077420,134216,47397423,875775073,29731,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
8355114,28037555,222457,85462923,541361628,30000,18-29,single,Real Estate,"12,001-19,000",self-employed,1,5+,no education,not home owner,not mortgage,no
6021174,75583347,558181,31250735,430364646,11000,50+,other,Energy & Electricity,"12,001-19,000",salaried employee,2,0-3,Bachelor's degree,not home owner,not mortgage,no
7029677,15071403,613752,69035345,884600004,13322,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
7287334,76580380,676965,16179740,858246684,10553,30-39,divorced,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
1531013,22213922,826871,46942677,111984626,44183,40-49,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,mortgage,no
6060970,34310287,193912,70753671,954225988,20300,30-39,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
8068983,84544016,539997,60717036,369680112,15000,50+,widower,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
4451047,60752468,177825,83837782,189295101,31781,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
8804422,80232789,114952,87366496,236107797,6150,18-29,single,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,mortgage,no
4752202,11642897,767328,82685835,177053203,3800,50+,married,Energy & Electricity,"19,001-30,000",retired,2,0-3,high school,home owner,not mortgage,no
9470050,11462159,347543,59062708,857331421,32794,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
2378114,91929737,235796,18662959,650901791,12400,40-49,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
7691832,15149389,975369,24288516,270792374,75000,40-49,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
7476172,59062516,144151,28541794,878976859,12400,30-39,married,Energy & Electricity,"19,001-30,000",salaried employee,1,5+,no education,home owner,not mortgage,no
5969459,29172591,962158,93328187,203175088,81200,40-49,divorced,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
3974775,25183012,588570,41250479,844110948,9243,30-39,married,Medicine,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
6528703,18031788,835320,47206962,832064677,82500,18-29,single,Real Estate,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
2082696,21689993,726812,10770983,509286220,51558,30-39,married,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,home owner,mortgage,no
3845944,85572230,258140,24605302,766396600,60000,18-29,single,Real Estate,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
1367361,52971233,255393,66315981,927233275,9135,30-39,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,home owner,mortgage,no
9194932,58242721,745458,22202766,683815080,25620,50+,widower,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
4938731,48328332,183167,14767174,741274160,13322,50+,married,Real Estate,"19,001-30,000",self-employed,1,0-3,no education,home owner,not mortgage,no
6355338,50517585,295591,65061622,366282023,60000,50+,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
4121289,85626479,255063,99152410,304778335,25108,30-39,single,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,home owner,not mortgage,no
4248338,84472981,490731,60202934,168731900,82215,18-29,single,Real Estate,"19,001-30,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
3446880,14057486,889713,16062692,705067331,30000,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
8954667,11082461,733672,82491741,801556591,13000,30-39,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,home owner,not mortgage,no
4588396,31251962,395724,50685367,110574244,26445,50+,widower,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
7118816,93046848,107046,16035254,927110415,100000,40-49,divorced,Real Estate,"12,001-19,000",self-employed,1,5+,no education,home owner,not mortgage,no
1485010,30716823,894010,68142537,127720287,100000,40-49,single,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,not mortgage,no
7121699,70247420,155839,39751671,969807019,36832,40-49,married,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
4056886,53056077,695591,13279401,331649228,32800,30-39,single,Medicine,"12,001-19,000",self-employed,1,5+,high school,not home owner,not mortgage,no
2971985,17509924,480939,68926343,971013493,69686,18-29,married,Real Estate,"19,001-30,000",self-employed,1,0-3,high school,not home owner,not mortgage,no
6871598,59833597,599249,44997441,315899447,23560,40-49,married,Energy & Electricity,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,mortgage,no
2013144,91343096,830031,20628097,533216494,17400,18-29,married,Medicine,"0-12,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
2895116,53501867,636456,46160768,210244957,12180,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
4350394,12404177,885903,21715427,428352789,205000,18-29,single,Real Estate,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
5720069,31303302,782017,65865121,828538790,6090,50+,single,Energy & Electricity,"12,001-19,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
4928800,83182731,513520,68297719,658194505,12400,18-29,married,Energy & Electricity,"12,001-19,000",salaried employee,1,0-3,high school,home owner,not mortgage,no
5925569,54217031,553125,14305254,593962519,37343,50+,married,Banking & Capital Market,"0-12,000",salaried employee,1,0-3,high school,not home owner,not mortgage,no
2596539,40850737,356660,81483174,843659879,12180,40-49,divorced,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
2133726,26438866,854118,28567545,893470772,8202,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,2,5+,high school,home owner,not mortgage,no
1284406,36552005,349585,49916444,400480161,6200,50+,widower,Transportation,"12,001-19,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
3272515,11302544,197445,92080816,476745463,99938,18-29,single,Real Estate,"19,001-30,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
3038701,58145637,120918,50553454,727438622,20346,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,high school,not home owner,not mortgage,no
5411654,16983855,914832,62779193,337215948,6395,30-39,married,Energy & Electricity,"0-12,000",salaried employee,1,5+,high school,home owner,mortgage,no
5297415,16880894,406552,99202986,337840365,44343,18-29,married,Real Estate,"19,001-30,000",self-employed,1,0-3,high school,home owner,not mortgage,no
7771745,85311930,362757,83249061,873249111,25000,30-39,single,Banking & Capital Market,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
7794789,55855927,105553,87327990,173149916,23036,40-49,divorced,Banking & Capital Market,"0-12,000",salaried employee,1,5+,no education,not home owner,not mortgage,no
3259260,83734715,583308,37654823,414951529,99918,50+,married,Banking & Capital Market,"12,001-19,000",retired,1,0-3,high school,home owner,not mortgage,no
1693710,46289260,115214,62943458,188427153,7176,40-49,married,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
9580420,23424608,842186,43931406,700696528,99206,30-39,single,Real Estate,"19,001-30,000",self-employed,1,0-3,high school,home owner,not mortgage,no
6568224,79097734,179215,32515111,327532947,28325,50+,married,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
1147723,14385884,754246,78077165,308578529,12950,40-49,divorced,Energy & Electricity,"0-12,000",salaried employee,1,5+,no education,home owner,mortgage,no
3009477,28281611,524011,25888774,382954028,5500,40-49,married,Energy & Electricity,"19,001-30,000",salaried employee,1,0-3,Bachelor's degree,not home owner,not mortgage,no
9058914,36487637,207740,59358933,666257739,12454,30-39,single,Energy & Electricity,"12,001-19,000",salaried employee,1,5+,high school,home owner,not mortgage,no
7952573,50011035,291391,72204305,453656442,16807,30-39,married,Real Estate,"12,001-19,000",salaried employee,1,5+,Bachelor's degree,home owner,mortgage,no
4801029,89987104,682579,16013366,443460952,55248,40-49,single,Banking & Capital Market,"12,001-19,000",salaried employee,1,5+,no education,home owner,mortgage,no
8826296,73810214,982384,46799384,309055824,7400,18-29,divorced,Energy & Electricity,"12,001-19,000",self-employed,1,0-3,no education,not home owner,not mortgage,no
9247769,13481122,334357,55516633,254163066,53000,18-29,married,Real Estate,"19,001-30,000",self-employed,1,5+,no education,home owner,not mortgage,no
3911152,55533449,297809,59127390,276598067,18327,50+,divorced,Energy & Electricity,"0-12,000",salaried employee,1,5+,high school,home owner,not mortgage,no
2705896,25612689,192105,49259609,596270820,12400,18-29,single,Energy & Electricity,"0-12,000",self-employed,1,0-3,high school,not home owner,not mortgage,no
6636599,56819708,142362,74311645,851877475,49000,50+,married,Banking & Capital Market,"19,001-30,000",salaried employee,2,5+,high school,home owner,mortgage,no
5276490,70357970,598775,93039423,608640446,14000,18-29,married,Banking & Capital Market,"19,001-30,000",self-employed,1,5+,Bachelor's degree,home owner,not mortgage,no
3360806,74703385,364195,16775536,332554431,75000,30-39,married,Real Estate,"19,001-30,000",self-employed,1,5+,high school,home owner,mortgage,no
5035947,39746708,609120,98202666,695035577,51250,18-29,married,Real Estate,"19,001-30,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
4117887,40131346,385850,89129518,730675827,24500,30-39,single,Banking & Capital Market,"0-12,000",salaried employee,1,5+,Bachelor's degree,home owner,not mortgage,no
1346672,91418108,223833,39122155,825378669,7740,18-29,single,Energy & Electricity,"0-12,000",salaried employee,1,5+,Bachelor's degree,not home owner,not mortgage,no
