credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,gender,region
1,debt_consolidation,0.1496,692.9,11.69903982,21.04,687,6990.041667,93597,89.1,2,0,0,0,male,West
1,debt_consolidation,0.1392,170.69,11.6784399,21.98,677,7050.041667,53860,86.3,3,0,0,0,male,West
1,debt_consolidation,0.1218,466.2,10.93310697,6.36,732,3660,13719,47.6,2,0,0,0,male,West
1,all_other,0.1253,200.8,11.19821472,2.91,692,2670.041667,2182,59,1,2,0,0,male,West
1,educational,0.0774,187.32,11.28978191,6.75,767,3601,3855,16.8,1,0,0,0,female,East
1,debt_consolidation,0.1357,339.69,10.76848499,21.3,687,5490,8751,75.5,0,0,0,1,female,East
1,all_other,0.074,31.06,10.71441777,3.84,762,3360.041667,2387,6.9,1,0,0,0,female,South
1,debt_consolidation,0.0894,171.57,11.22524339,10.48,732,4650,45340,61.5,1,0,0,0,female,South
1,all_other,0.1148,32.97,10.96127785,24.46,707,3480.041667,3990,14.8,0,0,1,0,female,South
1,small_business,0.1461,430.94,10.66802473,0.84,772,2820,425,6.6,2,0,0,0,female,South
1,credit_card,0.0894,381.26,10.71441777,10.77,757,7806.041667,18115,33.1,0,0,0,0,female,South
1,home_improvement,0.1183,347.91,11.27720313,4.57,777,5220.041667,258,0.7,0,0,0,1,male,Center
1,small_business,0.167,541.4,10.24281286,13.16,747,1140,29,0.3,2,0,0,1,male,Center
1,home_improvement,0.0894,381.26,11.1933448,15.1,762,3870.041667,7937,19.2,3,0,0,0,male,Center
1,debt_consolidation,0.1218,599.4,11.52781408,9.28,722,5190.041667,10433,45.8,0,0,1,0,male,West
1,debt_consolidation,0.1461,172.38,10.91508846,2.42,667,4050,2771,16.4,0,0,0,0,male,East
1,debt_consolidation,0.1114,203.39,10.08580911,8.9,737,4470.041667,6143,56.4,1,0,0,1,male,East
1,debt_consolidation,0.1496,866.13,11.3736634,24.19,707,10591,13580,48.5,3,0,0,0,male,Center
1,debt_consolidation,0.1114,164.02,11.12534939,13.35,722,4650,3768,43,0,0,0,0,female,Center
1,debt_consolidation,0.1322,464.76,10.6454249,24.03,707,5820,26418,85,0,0,0,1,male,Center
1,major_purchase,0.1287,50.45,10.96819829,17.32,687,6032.041667,15333,94.6,1,0,0,0,male,Center
1,all_other,0.1565,34.99,9.680344001,14.1,667,1470,5802,70.1,0,0,0,0,female,East
1,debt_consolidation,0.1392,512.06,12.01370075,6.65,697,8880.041667,25641,92.2,0,1,0,0,female,South
1,debt_consolidation,0.0751,451.09,11.26446411,17.8,792,5854,7353,26.7,0,0,0,0,female,West
1,all_other,0.1148,49.46,9.798127037,7.07,737,2220,2217,34.1,1,0,0,1,female,East
1,all_other,0.1635,247.31,10.49127422,3.73,672,1860,3722,93,0,0,0,0,male,South
1,debt_consolidation,0.1253,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,0,0,0,male,Center
1,credit_card,0.1183,646.12,11.14041146,16.44,737,6570,27414,62.4,2,0,0,0,male,West
1,debt_consolidation,0.0859,347.72,10.46310334,11.07,747,3720.041667,9298,36,1,0,0,0,male,West
1,debt_consolidation,0.0859,410.94,10.47243113,17.63,777,5970.041667,10340,20.2,0,0,0,0,male,West
1,debt_consolidation,0.0859,208.63,10.46310334,14.84,737,3450.041667,4262,15.3,2,0,0,0,male,West
1,debt_consolidation,0.074,149.09,11.69524702,15.3,792,7320,4645,12.7,3,0,0,0,female,East
1,small_business,0.1982,519.03,10.59663473,7.38,677,1590.041667,10812,85.1,0,0,0,0,female,East
1,debt_consolidation,0.1114,196.83,9.873234509,13.17,732,2550,1207,28.1,3,0,0,0,female,South
1,debt_consolidation,0.1253,829.97,11.3736634,5.9,752,7230,0,0,0,0,0,0,female,South
1,all_other,0.0859,316.11,11.60823564,2.02,787,6720.041667,4,0,0,0,0,0,female,South
1,small_business,0.1461,551.61,11.81303006,20.74,747,4110.041667,81023,61.7,0,0,0,0,female,South
1,all_other,0.1461,51.72,10.30895266,6.44,677,5040,5464,86.7,1,0,0,0,female,South
1,debt_consolidation,0.1148,329.69,10.95080655,19.12,712,5130,7352,51.1,0,0,1,0,male,Center
1,home_improvement,0.1218,166.5,11.12726298,12.76,712,4710,48838,93.6,3,0,0,0,male,Center
1,all_other,0.0894,317.72,11.1844214,9.38,782,5943.041667,3187,13.1,0,0,0,0,male,Center
1,debt_consolidation,0.1531,844.28,11.00209984,19.88,682,4823.041667,31756,79.6,2,0,0,0,male,West
1,credit_card,0.1253,267.74,11.40756495,10.59,692,3963,9304,28.3,2,0,1,0,male,East
1,all_other,0.1253,33.47,9.862665558,1.25,692,2970,379,15.8,1,0,0,0,male,East
1,debt_consolidation,0.0894,190.63,11.00209984,2.86,757,4830.041667,7392,42.5,0,0,0,0,male,Center
1,home_improvement,0.0859,110.64,10.61643736,8.56,787,14580,194,2.9,0,0,0,1,female,Center
1,credit_card,0.0894,285.95,10.46310334,7.58,752,2610.041667,10308,35.2,1,0,0,0,male,Center
1,all_other,0.074,31.06,10.34174248,0.97,812,6030.041667,753,2.4,0,0,0,0,male,Center
1,debt_consolidation,0.0859,252.89,10.0024275,22.17,757,5670.041667,2815,8.5,0,0,0,0,female,East
1,all_other,0.1114,426.45,10.81977828,14.06,742,4410,12878,50.9,1,0,0,0,female,South
1,home_improvement,0.1426,222.99,10.13459927,16.38,672,3990,1562,57.9,3,0,1,1,female,West
1,debt_consolidation,0.0894,355.85,11.15625052,13.08,762,4410,182,60.7,0,0,0,0,female,East
1,debt_consolidation,0.16,527.36,11.51292546,18.91,667,6420.041667,30523,66.2,0,0,0,0,male,South
1,all_other,0.0705,494.4,11.59910316,5.8,727,7260,24166,55.8,2,0,0,0,male,Center
1,debt_consolidation,0.1357,441.6,10.49127422,22.53,692,4020,17524,82.9,0,0,0,1,male,West
1,all_other,0.074,71.44,10.50232405,18.59,762,5640.041667,2177,7.3,2,0,0,0,male,West
1,all_other,0.0894,158.86,10.16585182,14.95,737,11702,10681,22.3,0,0,0,0,male,West
1,home_improvement,0.1148,824.22,11.51292546,7.22,777,6630.041667,1146,6.8,2,0,0,0,male,West
1,debt_consolidation,0.1218,799.2,12.20607265,9.13,757,3810.041667,298,1,1,0,0,0,female,East
1,debt_consolidation,0.1183,795.22,12.1547583,1.88,792,4200.041667,682,3.3,1,0,0,0,female,East
1,debt_consolidation,0.1496,831.48,12.20607265,0.2,707,5220.041667,255,0.8,0,1,0,0,female,South
1,debt_consolidation,0.1183,795.22,11.91839057,0.7,812,11700,346,0.7,0,0,0,0,female,South
1,debt_consolidation,0.1704,651.06,10.60905725,14.96,662,2430.041667,14248,44.9,1,1,0,0,female,South
1,all_other,0.1253,133.87,10.90716699,14.12,707,2497,1809,11.4,0,0,0,0,female,South
1,debt_consolidation,0.0894,158.86,9.705036614,12.29,727,1830,7901,44.4,2,0,0,0,female,South
1,all_other,0.0705,148.32,10.6873891,7.37,772,3780.041667,0,0,4,0,0,1,male,Center
1,debt_consolidation,0.1287,840.83,11.96718074,16.42,717,7200.041667,47643,82.6,1,0,0,0,male,Center
1,debt_consolidation,0.1218,166.5,10.7538359,6.38,772,1440,233,6.7,0,0,0,0,male,Center
1,all_other,0.0774,78.05,10.08580911,0.78,757,2380.041667,273,1.6,1,0,0,0,male,West
1,debt_consolidation,0.0774,280.97,10.81977828,8.21,807,4410,5175,6.6,0,0,0,0,male,East
1,all_other,0.1253,836.66,11.6351431,6.9,727,7110.041667,22180,55.9,2,1,0,0,male,East
1,all_other,0.0894,238.29,10.43998092,8.88,792,4710,2470,32.1,0,0,0,0,male,Center
1,all_other,0.0859,205.47,10.76663064,4.83,782,3844.041667,1369,27.4,0,0,0,0,female,Center
1,debt_consolidation,0.1287,302.7,10.91508846,16.15,687,3391.041667,9846,80,0,0,0,0,male,Center
1,all_other,0.1461,330.97,11.2835123,13.93,667,3660,9194,82.8,0,0,0,0,male,Center
1,debt_consolidation,0.1148,296.72,10.4341158,24.49,722,4050,8016,49.8,0,0,0,0,female,East
1,credit_card,0.074,186.36,11.58247951,9.51,772,10020.04167,5628,14.2,0,0,0,0,female,South
1,all_other,0.074,496.95,11.1844214,21.52,702,3210,18813,53.9,1,0,0,0,male,Center
1,credit_card,0.1531,426.49,10.47333652,19.65,667,3810.041667,11705,81.3,0,0,0,0,female,East
1,all_other,0.0894,184.28,9.92329018,8,747,2971,995,4.2,1,0,0,0,female,South
1,all_other,0.1287,807.2,11.28978191,10,722,1890.041667,9715,24.6,1,0,0,0,male,Center
1,credit_card,0.1099,818.38,11.98292909,10.24,742,5191,38139,41.8,2,0,0,0,female,East
1,debt_consolidation,0.2121,816.14,11.03488966,15.45,667,3120.041667,10190,98.9,1,0,0,0,female,South
1,debt_consolidation,0.1114,656.07,11.00209984,8.56,772,8880.041667,18609,16.6,2,0,0,0,male,Center
1,home_improvement,0.1183,745.52,11.44035477,10.89,757,9540,60376,47.9,0,0,0,0,female,East
1,major_purchase,0.1183,803.5,11.87756858,4.79,757,2670.041667,2097,12.1,1,0,0,0,female,South
1,major_purchase,0.1392,819.29,11.26446411,4.48,707,8191.041667,656,8.6,1,0,0,0,male,Center
1,all_other,0.1148,276.94,10.23995979,21.05,732,7470.041667,438,21.9,1,0,0,0,female,East
1,all_other,0.0774,636.86,11.22524339,15.38,707,7991,28260,45.3,3,0,0,0,female,South
1,home_improvement,0.0894,667.21,11.91839057,10.42,757,3812.041667,298,1,1,0,0,0,male,Center
1,debt_consolidation,0.1183,828.35,11.77528973,16.19,752,5942.041667,48787,18.3,1,0,0,0,female,East
1,debt_consolidation,0.1114,196.83,10.66895539,6.28,712,2640.041667,1571,30.2,1,0,0,0,female,South
1,debt_consolidation,0.1148,494.53,10.62132735,24.97,737,4140.041667,14630,60.5,3,0,0,0,male,Center
1,small_business,0.1913,110.17,11.00209984,1.08,702,5100,1965,98.2,0,0,1,0,female,East
1,home_improvement,0.1183,762.08,11.98292909,2.2,792,4202.041667,682,3.3,1,0,0,0,female,South
1,debt_consolidation,0.1287,302.7,10.91508846,4.43,687,5370.041667,7132,28.8,1,1,1,0,male,Center
1,credit_card,0.1426,171.53,12.54254488,14.27,707,4380,85303,98.2,1,0,0,0,female,East
1,major_purchase,0.1426,686.12,12.10071213,0.2,707,5222.041667,255,0.8,0,1,0,0,male,Center
1,all_other,0.1183,795.22,11.91839057,0.7,812,11702,346,0.7,0,0,0,0,male,West
1,debt_consolidation,0.1148,527.5,10.59663473,16.44,737,3990,5768,39.2,1,0,0,0,male,West
1,credit_card,0.0774,156.1,10.8729019,23.1,757,3030.041667,4987,12.2,0,0,0,0,male,West
1,all_other,0.074,155.3,10.858999,16.43,777,8910.041667,89277,11.6,1,0,0,0,male,West
1,credit_card,0.1218,765.9,12.20607265,9.13,757,3813.041667,298,1,1,0,0,0,female,East
1,home_improvement,0.1148,692.34,12.10071213,1.98,792,4203.041667,682,3.3,1,0,0,0,female,East
1,credit_card,0.1565,166.19,9.952277717,19.14,667,4520.041667,12741,72.8,0,0,0,0,female,South
1,all_other,0.0774,273.17,11.91839057,0.9,782,12450,5016,17.9,0,0,0,0,female,South
1,debt_consolidation,0.1287,100.9,9.458449669,18.35,682,6031.041667,4805,84.3,0,0,1,0,female,South
1,debt_consolidation,0.1531,452.6,10.858999,16.34,667,3720.041667,14092,57.8,0,1,0,0,female,South
1,all_other,0.1496,831.48,11.98292909,0.2,707,5223.041667,255,0.8,0,1,0,0,female,South
1,home_improvement,0.1148,659.37,11.91839057,0.7,812,11703,346,0.7,0,0,0,0,male,Center
1,all_other,0.0894,238.29,10.4341158,6.46,757,2443.041667,3444,15.9,2,0,0,0,male,Center
1,debt_consolidation,0.1183,795.22,11.0744205,19.11,747,4170.041667,3567,7.4,2,0,0,0,male,Center
1,credit_card,0.0859,379.33,10.59663473,9.33,797,6030.041667,2823,5.7,1,0,0,0,male,West
1,debt_consolidation,0.1253,669.33,11.98292909,21.17,717,5490,78024,66.5,2,0,0,1,male,East
1,debt_consolidation,0.1218,166.5,10.04324949,9.08,702,7379.041667,5999,40.8,1,0,1,0,male,East
1,debt_consolidation,0.0859,316.11,11.91839057,15.75,757,4830.041667,42160,59.4,1,0,0,1,male,Center
1,debt_consolidation,0.1357,339.69,11.17745273,4.72,687,4440,8989,79.5,0,0,0,0,female,Center
1,all_other,0.1426,686.12,11.45158183,24.77,687,3690,17816,70.4,0,0,0,0,male,Center
1,all_other,0.0705,231.75,10.77895629,0.85,712,5190.041667,797,31.9,0,0,1,0,male,Center
1,all_other,0.1287,470.87,10.42228135,22.29,767,4928.041667,12039,88,4,0,0,0,female,East
1,all_other,0.1218,83.25,10.81977828,15.55,692,2040.041667,6592,48.1,1,0,0,0,female,South
1,all_other,0.1114,492.06,11.51292546,17.01,767,5820,8828,19.5,2,0,0,0,female,West
1,debt_consolidation,0.1183,728.95,12.25486281,13.51,757,3814.041667,298,1,1,0,0,0,female,East
1,credit_card,0.1183,762.08,12.15477935,6.91,792,4204.041667,682,3.3,1,0,0,0,male,South
1,educational,0.0894,406.68,11.62735176,15.43,777,3000.041667,0,0,1,0,0,0,male,Center
1,debt_consolidation,0.1385,682.08,11.15625052,8.16,697,3480.041667,3153,28.9,2,0,0,0,male,West
1,all_other,0.0705,278.1,11.77528973,4.98,792,7620,4433,3.9,0,0,0,0,male,West
1,all_other,0.0705,355.35,11.2185544,16.38,722,4380,8813,67.6,1,0,0,0,male,West
1,all_other,0.1148,80.78,11.00209984,18.66,702,9360.041667,14626,51.5,1,0,0,0,male,West
1,debt_consolidation,0.1287,336.34,10.69194491,11.75,692,2730.041667,703,18.5,0,1,0,0,female,East
1,debt_consolidation,0.1322,709.82,11.48246626,20.1,712,4358,22245,72.5,2,0,0,0,female,East
1,all_other,0.0894,381.26,12.59133505,0.5,797,5970.041667,5306,2.8,0,0,0,0,female,South
1,all_other,0.1426,720.43,12.04355372,0.2,707,5224.041667,255,0.8,0,1,0,0,female,South
1,major_purchase,0.1183,795.22,11.91839057,7.06,812,11704,346,0.7,0,0,0,0,female,South
1,credit_card,0.0894,31.78,11.46163217,0.25,767,2100,165,1.1,0,0,0,0,female,South
1,all_other,0.0894,571.89,12.46843691,0.65,782,11580,6096,17.3,0,0,0,0,female,South
1,all_other,0.1287,134.54,9.798127037,7,737,1140,48,4.8,1,0,0,1,male,Center
1,all_other,0.0705,494.4,12.39617634,6.4,802,5430,74927,13.9,0,0,0,0,male,Center
1,credit_card,0.1148,659.37,11.56171563,11.14,747,5875,8080,23.5,1,0,0,0,male,Center
1,all_other,0.1114,328.04,10.858999,22.08,732,3960,6934,34.2,3,0,0,0,male,West
1,home_improvement,0.1183,82.84,12.12269104,8.45,692,5130,399,39.9,0,1,3,0,male,East
1,all_other,0.1148,197.82,11.00209984,9.12,712,4652,8715,50.1,0,1,0,0,male,East
1,debt_consolidation,0.167,488.15,11.28978191,18.81,682,2494,13964,99.7,0,0,1,0,male,Center
1,all_other,0.0894,285.95,10.59663473,12.42,767,4478.041667,739,2.1,1,0,0,0,female,Center
1,all_other,0.1218,799.2,11.8493977,24.2,757,3815.041667,298,1,1,0,0,0,male,Center
1,all_other,0.1148,692.34,11.77528973,23.43,792,4205.041667,682,3.3,1,0,0,0,male,Center
1,home_improvement,0.1426,720.43,11.69524702,8.51,707,5225.041667,255,0.8,0,1,0,0,female,East
1,debt_consolidation,0.1114,328.04,10.95080655,16.21,722,4771,29682,28.4,0,0,0,0,female,South
1,major_purchase,0.1253,83.67,10.30895266,9.52,682,2520,4987,22.3,3,1,0,0,female,West
1,debt_consolidation,0.1357,84.93,10.59663473,7.89,672,8460,1243,17.8,2,0,0,1,female,East
1,debt_consolidation,0.1183,795.22,11.77528973,15.38,812,11705,346,0.7,0,0,0,0,male,South
1,debt_consolidation,0.1183,712.38,11.8493977,24.2,757,3816.041667,298,1,1,0,0,0,male,Center
1,home_improvement,0.1183,755.46,11.77528973,23.43,792,4206.041667,682,3.3,1,0,0,0,male,West
1,major_purchase,0.1183,579.85,11.81303006,12.28,737,7140.041667,19549,52.5,1,0,0,0,male,West
1,all_other,0.1496,817.63,11.69524702,8.51,707,5226.041667,255,0.8,0,1,0,0,male,West
1,all_other,0.1183,811.79,11.91839057,13.42,812,11706,346,0.7,0,0,0,0,male,West
1,debt_consolidation,0.1253,510.37,10.42228135,19.21,712,3780.041667,7645,41.9,1,1,0,0,female,East
1,all_other,0.1114,328.04,11.11575585,9.64,757,4410,61034,37.6,5,0,0,0,female,East
1,all_other,0.0988,483.16,10.71441777,12.91,797,5190,808,0.5,2,1,0,0,female,South
1,all_other,0.0705,494.4,12.20607265,6.94,737,7983,64266,60.8,0,0,0,0,female,South
1,debt_consolidation,0.1253,334.67,11.08214255,3.54,707,4890.041667,9514,27.2,1,0,0,0,female,South
1,credit_card,0.1183,695.82,11.91839057,22.94,757,3817.041667,298,1,1,0,0,0,female,South
1,home_improvement,0.1148,685.75,11.8493977,21.77,792,4207.041667,682,3.3,1,0,0,0,female,South
1,all_other,0.1496,782.98,11.77528973,7.88,707,5227.041667,255,0.8,0,1,0,0,male,Center
1,debt_consolidation,0.1183,795.22,11.98292909,12.63,812,11707,346,0.7,0,0,0,0,male,Center
1,debt_consolidation,0.1287,235.44,11.40756495,24.76,687,8416,26241,57.4,1,0,0,0,male,Center
1,all_other,0.16,175.79,10.84349481,8.88,687,2610,1793,99.6,0,0,0,1,male,West
1,debt_consolidation,0.1025,647.7,10.71441777,4.11,747,3183.041667,5081,40,0,0,0,0,male,East
1,all_other,0.1253,147.26,9.980448594,6.17,687,6060.041667,902,12.2,2,2,0,0,male,East
1,home_improvement,0.1183,689.19,11.88448902,23.55,757,3818.041667,298,1,1,0,0,0,male,Center
1,debt_consolidation,0.1148,712.12,11.83500896,22.09,792,4208.041667,682,3.3,1,0,0,0,female,Center
1,all_other,0.1496,814.16,11.72803684,8.25,707,5228.041667,255,0.8,0,1,0,0,male,Center
1,major_purchase,0.1183,798.53,11.8493977,14.33,812,11708,346,0.7,0,0,0,0,male,Center
1,all_other,0.1183,99.41,11.1844214,11.12,727,8220.041667,1942,77.7,0,0,0,0,female,East
1,debt_consolidation,0.1322,388.71,10.92593848,20.7,687,2280.041667,15543,57.4,3,0,0,0,female,South
1,credit_card,0.1322,338.01,11.95761129,14.57,687,6750.041667,4027,17.4,1,2,0,0,female,West
1,all_other,0.0705,587.1,10.89673933,7,752,4682,2606,57.9,0,0,0,1,female,East
1,all_other,0.074,248.48,11.19821472,0.44,697,5190.041667,666,8.5,0,1,0,0,male,South
1,home_improvement,0.1183,828.35,11.77528973,5.18,772,4440,6469,1.1,1,0,0,0,male,Center
1,debt_consolidation,0.1218,233.1,10.30895266,19.36,702,2100,6601,58.2,1,0,0,1,male,West
1,debt_consolidation,0.1114,393.65,11.28978191,2.85,757,3480.041667,31183,72.5,3,0,0,0,male,West
1,debt_consolidation,0.1253,309.57,11.17745273,13.83,692,2490,18463,79.2,1,0,0,0,male,West
1,credit_card,0.1273,429.65,10.70099475,12.3,712,3727,15598,66.9,0,0,0,0,male,West
1,debt_consolidation,0.1461,344.76,10.46310334,10.22,672,4530.041667,10274,76.1,1,0,0,0,female,East
1,debt_consolidation,0.1496,554.32,11.28978191,24.63,677,4412,21557,68,1,0,0,0,female,East
1,debt_consolidation,0.1148,329.69,10.30895266,16,722,2730.041667,4429,18.8,2,0,0,0,female,South
1,debt_consolidation,0.1099,818.38,11.22524339,17.34,737,5890,21914,40,1,0,0,0,female,South
1,debt_consolidation,0.1287,50.45,9.798127037,19.8,687,2340.041667,6454,86.1,0,0,0,0,female,South
1,all_other,0.0705,231.75,9.450930837,0,732,1200.041667,0,0,3,0,0,1,female,South
1,all_other,0.0705,247.2,11.22524339,1.73,807,6810.041667,3248,6.1,1,0,0,0,female,South
1,all_other,0.0705,268.83,10.89673933,2.67,787,4800,3519,11.3,0,0,0,0,male,Center
1,debt_consolidation,0.1287,504.5,10.91508846,16.93,712,5160,18620,87,0,0,0,0,male,Center
1,small_business,0.1774,864.51,11.08214255,6.18,707,11940,46100,75.5,2,0,1,0,male,Center
1,debt_consolidation,0.1114,262.43,11.00209984,8.12,732,3330,8127,60.2,2,0,0,0,male,West
1,home_improvement,0.1287,210.21,11.08424188,13.61,687,5070,8471,44.4,1,0,0,0,male,East
1,debt_consolidation,0.1531,348.16,10.83958091,8,687,2760.041667,11529,96.1,2,0,0,0,male,East
1,home_improvement,0.074,31.06,11.58058411,0.96,772,4140.041667,4938,1.9,1,0,0,0,male,Center
1,home_improvement,0.1218,166.5,10.91508846,3.32,737,4950.041667,7728,32.1,0,0,0,0,female,Center
1,educational,0.1114,32.81,8.881836305,9.5,722,5040,1552,9.1,2,0,0,0,male,Center
1,debt_consolidation,0.1183,439.03,11.00209984,15.54,712,2641.041667,13141,44.8,1,0,0,0,male,Center
1,small_business,0.1635,529.94,10.59663473,0.78,757,1350.041667,1343,8.7,0,0,0,0,female,East
1,debt_consolidation,0.1287,605.4,10.71441777,21.09,707,4530.041667,12076,39.7,0,0,0,0,female,South
1,all_other,0.1322,50.71,10.54534144,4.8,712,1890.041667,3875,94.5,1,0,0,0,female,West
1,debt_consolidation,0.1531,174.08,10.91508846,9.45,732,2643.041667,0,70.9,0,0,0,0,female,East
1,debt_consolidation,0.1385,341.04,11.1844214,12.83,682,6210,14592,70.8,0,0,0,0,male,South
1,all_other,0.1253,836.66,11.81790703,0.02,797,7920.041667,74,0.1,3,0,0,0,female,Center
1,all_other,0.0894,317.72,11.36210258,17.43,757,6060.041667,26741,0.3,0,0,0,0,male,Center
1,debt_consolidation,0.0894,571.89,11.56171563,12.29,777,6964,62689,9.8,0,0,0,0,male,Center
1,debt_consolidation,0.1607,612.38,11.51292546,9.9,667,7772.041667,12487,72.2,2,0,0,0,female,East
1,all_other,0.1183,828.35,11.36210258,11.4,747,3180.041667,11361,42.1,0,0,0,0,female,South
1,debt_consolidation,0.1218,532.8,11.10495723,19.71,737,12600.04167,28735,82.6,3,0,0,0,female,West
1,debt_consolidation,0.1739,716.95,11.75194237,11.39,662,4740,28882,48.3,0,2,0,0,female,East
1,home_improvement,0.1218,333,9.798127037,10.07,707,4560.041667,7159,73.1,1,1,0,1,male,South
1,small_business,0.1635,883.23,10.7864283,10.52,717,4262.041667,13160,64.9,0,1,0,1,male,Center
1,debt_consolidation,0.1774,504.3,11.46163217,22.19,662,4421,19828,53.6,1,0,0,0,male,West
1,debt_consolidation,0.1218,133.2,10.62132735,16.65,697,1920.041667,1649,22.6,3,0,0,1,male,West
1,debt_consolidation,0.1496,304.88,10.75244803,16.35,667,2820.041667,14099,77.5,0,0,0,0,male,West
1,debt_consolidation,0.1607,211.17,10.80972795,15.39,702,6600,4941,98.8,1,0,1,0,male,West
1,all_other,0.1426,377.37,12.63460303,10.21,692,7050.041667,60789,97.3,0,0,0,0,female,East
1,all_other,0.1183,795.22,11.22524339,3.33,807,4440,6469,1.1,1,0,0,0,female,East
1,debt_consolidation,0.0894,301.83,10.23995979,15.81,757,2310.041667,293,2.3,2,0,0,0,female,South
1,all_other,0.1114,114.82,10.71441777,15.49,782,4260.041667,0,0,1,0,0,0,female,South
1,debt_consolidation,0.0894,177.93,10.53209621,21.54,747,1950.041667,1085,14.5,4,0,0,0,female,South
1,all_other,0.1114,262.43,10.97944515,0.31,727,4080,391,7.2,1,0,0,0,female,South
1,debt_consolidation,0.1531,870.39,11.98292909,16.36,697,3120.041667,31756,45.2,1,0,0,0,female,South
1,all_other,0.074,186.36,11.28978191,13.66,772,4441,2796,7.2,0,0,0,0,male,Center
1,small_business,0.1913,550.81,11.73606902,9.96,687,4561.041667,12730,95,1,0,0,0,male,Center
1,all_other,0.1218,116.55,10.15767851,3.44,707,3540.041667,1815,62.6,0,0,0,1,male,Center
1,small_business,0.16,527.36,11.21182037,12.65,707,3064.041667,1756,31.4,1,0,0,0,male,West
